transaction_type,category,transaction_time,amount,account_name,ledger_name,tag,recorder,remark,original_refund_amount,transaction_id,transaction_date,transaction_month,transaction_week,weekday_name,amount_abs,refund_amount,net_amount,signed_amount,analysis_scope,scene_l1,scene_l2,necessity_type,budget_type,risk_tag,analysis_note,clean_status,is_small_high_freq_scene,rule_large_amount,rule_small_high_freq,rule_budget_out_risk,rule_renewal_management,rule_food_delivery,rule_hit_count,risk_level,hit_rule_names,risk_reason,action_suggestion
支出,交通,2026-5-20 7:24,9.5,地铁卡,自用-2605,地铁,月岛雯,回学校,,TX0145,2026-05-20,2026-05,21,三,9.5,0,9.5,-9.5,日常经营分析,日常交通,经济出行,必要支出,预算内,无明显风险,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,交通,2026-5-20 19:17,2.4,微信钱包,自用-2605,骑行,月岛雯,青桔,,TX0147,2026-05-20,2026-05,21,三,2.4,0,2.4,-2.4,日常经营分析,日常交通,经济出行,必要支出,预算内,无明显风险,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,交通,2026-5-20 19:19,2.9,平安银行,自用-2605,骑行,月岛雯,青桔,,TX0148,2026-05-20,2026-05,21,三,2.9,0,2.9,-2.9,日常经营分析,日常交通,经济出行,必要支出,预算内,无明显风险,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,餐饮,2026-5-20 19:20,15.0,校园卡,自用-2605,食堂,月岛雯,中饭,,TX0149,2026-05-20,2026-05,21,三,15.0,0,15.0,-15.0,日常经营分析,餐饮消费,校园餐饮,必要支出,预算内,无明显风险,高频刚需消费,已清洗,0.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,餐饮,2026-5-20 21:07,3.0,平安银行,自用-2605,到店,月岛雯,晚饭,,TX0150,2026-05-20,2026-05,21,三,3.0,0,3.0,-3.0,日常经营分析,餐饮消费,到店餐饮,必要支出,预算内,可优化支出,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,交通,2026-5-20 21:08,1.06,美团月付,自用-2605,骑行,月岛雯,美团骑行,,TX0151,2026-05-20,2026-05,21,三,1.06,0,1.06,-1.06,日常经营分析,日常交通,经济出行,必要支出,预算内,无明显风险,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,交通,2026-5-21 7:23,9.0,地铁卡,自用-2605,地铁,月岛雯,回学校,,TX0152,2026-05-21,2026-05,21,四,9.0,0,9.0,-9.0,日常经营分析,日常交通,经济出行,必要支出,预算内,无明显风险,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,餐饮,2026-5-21 7:30,14.6,校园卡,自用-2605,食堂,月岛雯,中饭,,TX0153,2026-05-21,2026-05,21,四,14.6,0,14.6,-14.6,日常经营分析,餐饮消费,校园餐饮,必要支出,预算内,无明显风险,高频刚需消费,已清洗,0.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,餐饮,2026-5-21 7:30,15.6,校园卡,自用-2605,食堂,月岛雯,晚饭,,TX0154,2026-05-21,2026-05,21,四,15.6,0,15.6,-15.6,日常经营分析,餐饮消费,校园餐饮,必要支出,预算内,无明显风险,高频刚需消费,已清洗,0.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,饮品,2026-5-21 7:30,5.5,校园卡,自用-2605,糖水,月岛雯,糖水粥铺,,TX0155,2026-05-21,2026-05,21,四,5.5,0,5.5,-5.5,日常经营分析,日常饮品,糖水,弹性支出,预算内,无明显风险,专项分析,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,交通,2026-5-21 7:51,3.82,中国银行,自用-2605,骑行,月岛雯,哈啰出行,,TX0156,2026-05-21,2026-05,21,四,3.82,0,3.82,-3.82,日常经营分析,日常交通,经济出行,必要支出,预算内,无明显风险,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,交通,2026-5-21 7:52,1.5,中国银行,自用-2605,骑行,月岛雯,哈啰出行,,TX0157,2026-05-21,2026-05,21,四,1.5,0,1.5,-1.5,日常经营分析,日常交通,经济出行,必要支出,预算内,无明显风险,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,交通,2026-5-22 10:56,0.8,微信钱包,自用-2605,骑行,月岛雯,青桔,,TX0160,2026-05-22,2026-05,21,五,0.8,0,0.8,-0.8,日常经营分析,日常交通,经济出行,必要支出,预算内,无明显风险,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,学习,2026-5-22 11:16,9.45,平安银行,自用-2605,打印,月岛雯,论文打印,,TX0161,2026-05-22,2026-05,21,五,9.45,0,9.45,-9.45,日常经营分析,日常打印,论文打印,必要支出,预算内,无明显风险,可优化支出,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,饮品,2026-5-22 11:33,8.0,校园卡,自用-2605,糖水,月岛雯,糖水粥铺,,TX0162,2026-05-22,2026-05,21,五,8.0,0,8.0,-8.0,日常经营分析,日常饮品,糖水,弹性支出,预算内,无明显风险,专项分析,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,餐饮,2026-5-22 16:04,15.0,校园卡,自用-2605,食堂,月岛雯,中饭,,TX0163,2026-05-22,2026-05,21,五,15.0,0,15.0,-15.0,日常经营分析,餐饮消费,校园餐饮,必要支出,预算内,无明显风险,高频刚需消费,已清洗,0.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,交通,2026-5-22 16:06,9.0,地铁卡,自用-2605,地铁,月岛雯,回学校,,TX0164,2026-05-22,2026-05,21,五,9.0,0,9.0,-9.0,日常经营分析,日常交通,经济出行,必要支出,预算内,无明显风险,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,交通,2026-5-22 16:12,0.99,中国银行,自用-2605,骑行,月岛雯,哈啰出行,,TX0165,2026-05-22,2026-05,21,五,0.99,0,0.99,-0.99,日常经营分析,日常交通,经济出行,必要支出,预算内,无明显风险,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,餐饮,2026-5-22 20:08,21.58,美团月付,自用-2605,外卖,月岛雯,晚饭,,TX0166,2026-05-22,2026-05,21,五,21.58,0,21.58,-21.58,日常经营分析,餐饮消费,美食外卖,必要支出,预算内,可优化支出,高频刚需消费,已清洗,0.0,0,0,0,0,1,1,一般关注,外卖频次规则,该交易属于美食外卖，是餐饮高占比的重要驱动场景,建议关注外卖频次，尝试用食堂、做饭或提前备餐替代部分场景
支出,快递,2026-5-22 20:09,3.0,美团月付,自用-2605,打包,月岛雯,晚饭,,TX0167,2026-05-22,2026-05,21,五,3.0,0,3.0,-3.0,日常经营分析,餐饮消费,外卖打包,可控支出,预算外,积少成多,非必要支出,已清洗,1.0,0,1,1,0,0,2,重点关注,高频小额规则、预算外风险规则,该场景存在小额高频特征，可能形成隐性累计成本；该交易属于预算外支出，且带有风险或优化标签,建议设置月度频次提醒，避免小额支出积少成多；建议纳入月度预算复盘，判断是否可提前规划
支出,交通,2026-5-23 10:56,1.6,微信钱包,自用-2605,骑行,月岛雯,青桔,,TX0168,2026-05-23,2026-05,21,六,1.6,0,1.6,-1.6,日常经营分析,日常交通,经济出行,必要支出,预算内,无明显风险,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,学习,2026-5-23 15:32,117.22,平安银行,自用-2605,打印,月岛雯,论文打印,,TX0169,2026-05-23,2026-05,21,六,117.22,0,117.22,-117.22,日常经营分析,日常打印,论文打印,必要支出,预算内,无明显风险,可优化支出,已清洗,1.0,1,0,0,0,0,1,一般关注,单笔大额规则,单笔金额较高，需要复核支出必要性,建议核对该笔支出的必要性、预算类型和备注说明
支出,交通,2026-5-23 15:53,8.4,平安银行,自用-2605,顺风车,月岛雯,回学校,,TX0170,2026-05-23,2026-05,21,六,8.4,0,8.4,-8.4,日常经营分析,日常交通,舒适出行,可控支出,预算外,大额风险,视实际情况而定,已清洗,0.0,0,0,1,0,0,1,一般关注,预算外风险规则,该交易属于预算外支出，且带有风险或优化标签,建议纳入月度预算复盘，判断是否可提前规划
支出,娱乐,2026-5-23 15:58,39.37,美团月付,自用-2605,看电影,月岛雯,电影票,,TX0171,2026-05-23,2026-05,21,六,39.37,0,39.37,-39.37,日常经营分析,娱乐消费,娱乐电影,弹性支出,预算内,无明显风险,专项分析,已清洗,0.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,社交,2026-5-23 15:58,39.36,美团月付,自用-2605,看电影,月岛雯,高欣怡,,TX0172,2026-05-23,2026-05,21,六,39.36,0,39.36,-39.36,日常经营分析,娱乐消费,人情买账,弹性支出,预算外,存在非必要必出,部分花费可能没统计到人情里,已清洗,0.0,0,0,1,0,0,1,一般关注,预算外风险规则,该交易属于预算外支出，且带有风险或优化标签,建议纳入月度预算复盘，判断是否可提前规划
支出,交通,2026-5-23 16:05,8.1,地铁卡,自用-2605,地铁,月岛雯,回学校,,TX0173,2026-05-23,2026-05,21,六,8.1,0,8.1,-8.1,日常经营分析,日常交通,经济出行,必要支出,预算内,无明显风险,高频刚需消费,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,娱乐,2026-5-23 16:07,110.0,宁波银行,自用-2605,吃喝,月岛雯,跟杜旭杰哥聚餐,,TX0174,2026-05-23,2026-05,21,六,110.0,0,110.0,-110.0,日常经营分析,娱乐消费,娱乐吃喝,弹性支出,预算内,无明显风险,专项分析,已清洗,0.0,1,0,0,0,0,1,一般关注,单笔大额规则,单笔金额较高，需要复核支出必要性,建议核对该笔支出的必要性、预算类型和备注说明
支出,学习,2026-5-23 16:09,9.03,宁波银行,自用-2605,硕士毕业,月岛雯,答辩老师咖啡,,TX0175,2026-05-23,2026-05,21,六,9.03,0,9.03,-9.03,日常经营分析,日常打印,论文打印,必要支出,预算内,无明显风险,可优化支出,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,交通,2026-5-23 16:10,32.0,南京银行-活期,自用-2605,顺风车,月岛雯,回学校,,TX0176,2026-05-23,2026-05,21,六,32.0,0,32.0,-32.0,日常经营分析,日常交通,舒适出行,可控支出,预算外,大额风险,视实际情况而定,已清洗,0.0,0,0,1,0,0,1,一般关注,预算外风险规则,该交易属于预算外支出，且带有风险或优化标签,建议纳入月度预算复盘，判断是否可提前规划
支出,餐饮,2026-5-23 16:13,13.36,中国银行,自用-2605,到店,月岛雯,早餐,,TX0177,2026-05-23,2026-05,21,六,13.36,0,13.36,-13.36,日常经营分析,餐饮消费,到店餐饮,必要支出,预算内,可优化支出,高频刚需消费,已清洗,1.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,餐饮,2026-5-24 11:41,24.64,美团月付,自用-2605,外卖,月岛雯,中饭,,TX0178,2026-05-24,2026-05,22,日,24.64,0,24.64,-24.64,日常经营分析,餐饮消费,美食外卖,必要支出,预算内,可优化支出,高频刚需消费,已清洗,0.0,0,0,0,0,1,1,一般关注,外卖频次规则,该交易属于美食外卖，是餐饮高占比的重要驱动场景,建议关注外卖频次，尝试用食堂、做饭或提前备餐替代部分场景
支出,快递,2026-5-24 11:41,4.0,美团月付,自用-2605,打包,月岛雯,中饭,,TX0179,2026-05-24,2026-05,22,日,4.0,0,4.0,-4.0,日常经营分析,餐饮消费,外卖打包,可控支出,预算外,积少成多,非必要支出,已清洗,1.0,0,1,1,0,0,2,重点关注,高频小额规则、预算外风险规则,该场景存在小额高频特征，可能形成隐性累计成本；该交易属于预算外支出，且带有风险或优化标签,建议设置月度频次提醒，避免小额支出积少成多；建议纳入月度预算复盘，判断是否可提前规划
支出,饮品,2026-5-24 15:37,9.06,平安银行,自用-2605,奶茶,月岛雯,蜜雪冰城,,TX0180,2026-05-24,2026-05,22,日,9.06,0,9.06,-9.06,日常经营分析,日常饮品,奶茶,弹性支出,预算内,无明显风险,专项分析,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,社交,2026-5-24 15:37,8.06,平安银行,自用-2605,奶茶,月岛雯,高欣怡,,TX0181,2026-05-24,2026-05,22,日,8.06,0,8.06,-8.06,日常经营分析,餐饮消费,人情买账,弹性支出,预算外,存在非必要必出,部分花费可能没统计到人情里,已清洗,0.0,0,0,1,0,0,1,一般关注,预算外风险规则,该交易属于预算外支出，且带有风险或优化标签,建议纳入月度预算复盘，判断是否可提前规划
支出,社交,2026-5-24 15:37,1.0,平安银行,自用-2605,零食,月岛雯,高欣怡,,TX0182,2026-05-24,2026-05,22,日,1.0,0,1.0,-1.0,日常经营分析,餐饮消费,人情买账,弹性支出,预算外,存在非必要必出,部分花费可能没统计到人情里,已清洗,0.0,0,0,1,0,0,1,一般关注,预算外风险规则,该交易属于预算外支出，且带有风险或优化标签,建议纳入月度预算复盘，判断是否可提前规划
支出,零食,2026-5-24 15:37,1.0,平安银行,自用-2605,零食,月岛雯,瓜子,,TX0183,2026-05-24,2026-05,22,日,1.0,0,1.0,-1.0,日常经营分析,日常零食,休闲食品,弹性支出,预算内,是否吃完,与实际相联系,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,饮品,2026-5-24 15:41,4.0,平安银行,自用-2605,饮料,月岛雯,左邻右舍,,TX0184,2026-05-24,2026-05,22,日,4.0,0,4.0,-4.0,日常经营分析,日常饮品,饮料,弹性支出,预算内,无明显风险,专项分析,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,餐饮,2026-5-24 15:41,2.0,平安银行,自用-2605,水,月岛雯,自己喝,,TX0185,2026-05-24,2026-05,22,日,2.0,0,2.0,-2.0,日常经营分析,餐饮消费,日常饮水,必要支出,预算内,无明显风险,高频刚需消费,已清洗,0.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,日用,2026-5-24 15:41,10.0,平安银行,自用-2605,日用纸巾类,月岛雯,姨妈巾,,TX0186,2026-05-24,2026-05,22,日,10.0,0,10.0,-10.0,日常经营分析,日用购买,日用纸巾,必要支出,预算内,无明显风险,专项分析,已清洗,0.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,零食,2026-5-24 15:41,2.5,平安银行,自用-2605,辣味零食,月岛雯,辣条,,TX0187,2026-05-24,2026-05,22,日,2.5,0,2.5,-2.5,日常经营分析,日常零食,休闲食品,弹性支出,预算内,是否吃完,与实际相联系,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,饮品,2026-5-24 15:41,4.0,平安银行,自用-2605,奶制品,月岛雯,酸奶,,TX0188,2026-05-24,2026-05,22,日,4.0,0,4.0,-4.0,日常经营分析,日常饮品,奶制品,弹性支出,预算内,无明显风险,专项分析,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,餐饮,2026-5-25 11:27,19.79,美团月付,自用-2605,外卖,月岛雯,中饭,,TX0189,2026-05-25,2026-05,22,一,19.79,0,19.79,-19.79,日常经营分析,餐饮消费,美食外卖,必要支出,预算内,可优化支出,高频刚需消费,已清洗,0.0,0,0,0,0,1,1,一般关注,外卖频次规则,该交易属于美食外卖，是餐饮高占比的重要驱动场景,建议关注外卖频次，尝试用食堂、做饭或提前备餐替代部分场景
支出,快递,2026-5-25 11:28,2.0,美团月付,自用-2605,打包,月岛雯,中饭,,TX0190,2026-05-25,2026-05,22,一,2.0,0,2.0,-2.0,日常经营分析,餐饮消费,外卖打包,可控支出,预算外,积少成多,非必要支出,已清洗,1.0,0,1,1,0,0,2,重点关注,高频小额规则、预算外风险规则,该场景存在小额高频特征，可能形成隐性累计成本；该交易属于预算外支出，且带有风险或优化标签,建议设置月度频次提醒，避免小额支出积少成多；建议纳入月度预算复盘，判断是否可提前规划
支出,饮品,2026-5-25 15:46,10.0,平安银行,自用-2605,奶茶,月岛雯,蜜雪冰城,,TX0192,2026-05-25,2026-05,22,一,10.0,0,10.0,-10.0,日常经营分析,日常饮品,奶茶,弹性支出,预算内,无明显风险,专项分析,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,餐饮,2026-5-25 15:46,13.9,平安银行,自用-2605,到店,月岛雯,晚饭,,TX0193,2026-05-25,2026-05,22,一,13.9,0,13.9,-13.9,日常经营分析,餐饮消费,到店餐饮,必要支出,预算内,可优化支出,高频刚需消费,已清洗,1.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,社交,2026-5-25 15:46,13.9,平安银行,自用-2605,吃喝,月岛雯,高欣怡,,TX0194,2026-05-25,2026-05,22,一,13.9,0,13.9,-13.9,日常经营分析,餐饮消费,人情买账,弹性支出,预算外,存在非必要必出,部分花费可能没统计到人情里,已清洗,0.0,0,0,1,0,0,1,一般关注,预算外风险规则,该交易属于预算外支出，且带有风险或优化标签,建议纳入月度预算复盘，判断是否可提前规划
支出,交通,2026-5-26 16:02,30.7,花呗,自用-2605,顺风车,月岛雯,回学校,,TX0195,2026-05-26,2026-05,22,二,30.7,0,30.7,-30.7,日常经营分析,日常交通,舒适出行,可控支出,预算外,大额风险,视实际情况而定,已清洗,0.0,0,0,1,0,0,1,一般关注,预算外风险规则,该交易属于预算外支出，且带有风险或优化标签,建议纳入月度预算复盘，判断是否可提前规划
支出,餐饮,2026-5-26 16:03,15.0,校园卡,自用-2605,食堂,月岛雯,中饭,,TX0196,2026-05-26,2026-05,22,二,15.0,0,15.0,-15.0,日常经营分析,餐饮消费,校园餐饮,必要支出,预算内,无明显风险,高频刚需消费,已清洗,0.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,饮品,2026-5-26 16:03,4.5,校园卡,自用-2605,糖水,月岛雯,糖水粥铺,,TX0197,2026-05-26,2026-05,22,二,4.5,0,4.5,-4.5,日常经营分析,日常饮品,糖水,弹性支出,预算内,无明显风险,专项分析,已清洗,1.0,0,1,0,0,0,1,一般关注,高频小额规则,该场景存在小额高频特征，可能形成隐性累计成本,建议设置月度频次提醒，避免小额支出积少成多
支出,日用,2026-5-26 17:34,21.55,花呗,自用-2605,家居用品,月岛雯,拖鞋,,TX0201,2026-05-26,2026-05,22,二,21.55,0,21.55,-21.55,日常经营分析,日用购买,家具用品,必要支出,预算内,无明显风险,专项分析,已清洗,0.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,服饰,2026-5-26 17:35,16.28,花呗,自用-2605,衣服,月岛雯,,,TX0203,2026-05-26,2026-05,22,二,16.28,0,16.28,-16.28,日常经营分析,日常服饰,日常衣物,可控支出,预算外,非必要支出,可控支出,已清洗,0.0,0,0,1,0,0,1,一般关注,预算外风险规则,该交易属于预算外支出，且带有风险或优化标签,建议纳入月度预算复盘，判断是否可提前规划
支出,日用,2026-5-26 17:35,24.99,花呗,自用-2605,出行用品,月岛雯,晴雨伞,,TX0204,2026-05-26,2026-05,22,二,24.99,0,24.99,-24.99,日常经营分析,日用购买,出行用品,必要支出,预算内,无明显风险,专项分析,已清洗,0.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,服饰,2026-5-26 17:36,4.51,花呗,自用-2605,饰品,月岛雯,耳挂,,TX0205,2026-05-26,2026-05,22,二,4.51,0,4.51,-4.51,日常经营分析,日常服饰,日常饰品,可控支出,预算外,非必要支出,可控支出,已清洗,1.0,0,1,1,0,0,2,重点关注,高频小额规则、预算外风险规则,该场景存在小额高频特征，可能形成隐性累计成本；该交易属于预算外支出，且带有风险或优化标签,建议设置月度频次提醒，避免小额支出积少成多；建议纳入月度预算复盘，判断是否可提前规划
支出,快递,2026-5-26 17:36,1.0,花呗,自用-2605,饰品,月岛雯,耳挂,,TX0206,2026-05-26,2026-05,22,二,1.0,0,1.0,-1.0,日常经营分析,日常服饰,购物快递,可控支出,预算外,积少成多,非必要支出,已清洗,0.0,0,0,1,0,0,1,一般关注,预算外风险规则,该交易属于预算外支出，且带有风险或优化标签,建议纳入月度预算复盘，判断是否可提前规划
支出,日用,2026-5-26 17:37,23.28,花呗,自用-2605,家居用品,月岛雯,马桶垫,,TX0207,2026-05-26,2026-05,22,二,23.28,0,23.28,-23.28,日常经营分析,日用购买,家具用品,必要支出,预算内,无明显风险,专项分析,已清洗,0.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
支出,日用,2026-5-26 17:40,13.99,余额宝,自用-2605,家居用品,月岛雯,衣架,,TX0210,2026-05-26,2026-05,22,二,13.99,0,13.99,-13.99,日常经营分析,日用购买,家具用品,必要支出,预算内,无明显风险,专项分析,已清洗,0.0,0,0,0,0,0,0,暂无明显规则命中,无,当前规则下未发现明显风险命中,保持正常记录，后续继续月度复盘
